.id,site.name,depth,age,age.old,age.young,date.type,lat,long,dataset,x,y,Other.hardwood,Fir,Maple,Birch,Hickory,Cedar.juniper,Beech,Ash,Walnut,Tamarack,Ironwood,Spruce,Pine,Poplar.tulip.poplar,Oak,Basswood,Hemlock,Elm
1524,Kitchner Lake,540,7921,NA,NA,Radiocarbon years BP,45.666667,-87.455,1524,672949.509957926,1019436.6768787,17,4,1,38,1,10,0,7,1,0,7,23,239,0,32,1,0,14
1524,Kitchner Lake,580,8695,NA,NA,Radiocarbon years BP,45.666667,-87.455,1524,672949.509957926,1019436.6768787,17,5,2,29,4,2,0,6,0,7,14,31,292,1,42,0,0,17
1524,Kitchner Lake,620,9470,NA,NA,Radiocarbon years BP,45.666667,-87.455,1524,672949.509957926,1019436.6768787,18,0,0,3,0,3,0,3,0,5,1,196,90,0,17,0,0,11
1524,Kitchner Lake,660,10245,NA,NA,Radiocarbon years BP,45.666667,-87.455,1524,672949.509957926,1019436.6768787,9,1,0,6,0,0,0,1,0,0,2,66,15,1,3,0,0,0
1524,Kitchner Lake,700,11019,NA,NA,Radiocarbon years BP,45.666667,-87.455,1524,672949.509957926,1019436.6768787,18,0,0,2,0,0,0,10,0,0,11,43.5,2,3,10,0,0,1
1564,Kylen Lake,750,8406,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,141,5,0,181,2,11,0,3,2,15,3,69,381,20,23,0,1,22
1564,Kylen Lake,760,8439,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,102,3,4,75,1,5,0,7,2,6,5,69,450,14,27,1,0,59
1564,Kylen Lake,770,8472,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,134,3,2,91,2,7,0,3,1,9,9,41,465,6,20,1,0,35
1564,Kylen Lake,780,8505,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,151,3,2,149,1,3,0,7,0,10,9,57,525,29,27,1,1,24
1564,Kylen Lake,790,8538,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,107,11,2,172,2,6,0,14,0,16,8,112,468,20,25,0,0,37
1564,Kylen Lake,800,8571,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,118,2,5,131,7,3,0,6,0,16,14,133,508,19,31,0,1,71
1564,Kylen Lake,810,8854,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,76,1,1,90,2,7,0,7,2,21,12,120,578,14,40,0,0,43
1564,Kylen Lake,820,9164,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,138,3,4,49,4,10,0,12,2,27,15,149,408,30,43,0,0,82
1564,Kylen Lake,825,9320,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,154,1,4,50,3,7,0,22,3,26,17,221,165,40,48,0,0,56
1564,Kylen Lake,830,9456,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,187,7,2,36,3,16,0,27,7,25,6,237,199,69,48,0,0,57
1564,Kylen Lake,840,9728,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,164,3,6,34,3,20,0,24,5,30,10,286,206,37,56,0,0,69
1564,Kylen Lake,850,10000,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,157,2,2,27,4,10,0,30,3,24,13,229,187,67,31,0,0,45
1564,Kylen Lake,860,10154,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,158,7,6,47,0,33,0,44,2,21,6,344,199,54,34,0,0,44
1564,Kylen Lake,870,10279,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,236,2,5,61,0,19,0,36,2,13,10,245,113,47,18,0,0,44
1564,Kylen Lake,875,10342,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,478,5,1,133,0,24,1,39,0,32,6,389,151,116,60,0,0,57
1564,Kylen Lake,880,10404,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,353,3,5,139,0,19,0,48,1,16,5,256,80,56,45,0,0,46
1564,Kylen Lake,885,10597,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,297,3,0,202,0,14,0,22,0,13,9,260,42,64,24,0,0,35
1564,Kylen Lake,890,10932,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,250,3,6,347,0,17,0,27,0,14,1,244,27,44,27,0,0,12
1564,Kylen Lake,895,11492,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,200,2,1,272,0,21,0,11,0,5,2,175,22,31,21,0,0,8
1564,Kylen Lake,900,12053,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,287,1,3,101,1,20,0,55,1,2,11,251,9,30,29,0,1,6
1564,Kylen Lake,905,12440,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,221,1,1,19,0,19,0,67,0,2,1,271,3,26,31,0,0,2
1564,Kylen Lake,910,12566,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,328,1,6,14,0,13,0,54,0,1,5,214,17,35,33,0,0,10
1564,Kylen Lake,920,12819,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,277,1,8,13,1,15,0,29,0,0,1,228,12,25,10,0,0,2
1564,Kylen Lake,930,13071,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,226,0,7,14,1,20,0,21,1,0,2,335,10,27,26,0,0,4
1564,Kylen Lake,940,13323,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,352,3,12,30,0,30,0,29,1,1,5,189,15,28,18,0,0,2
1564,Kylen Lake,950,13534,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,360,0,4,6,0,18,0,19,0,1,2,114,12,17,6,0,1,0
1564,Kylen Lake,960,13703,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,197,0,1,3,0,3,0,20,0,0,0,69,12,7,5,0,0,2
1564,Kylen Lake,970,13872,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,216,0,3,5,0,4,0,3,0,1,1,54,17,2,9,0,0,1
1564,Kylen Lake,980,14041,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,352,0,0,2,0,11,0,2,0,2,0,76,11,3,5,0,0,1
1564,Kylen Lake,990,14210,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,223,0,0,25,0,7,0,9,0,0,2,63,25,7,2,0,0,1
1564,Kylen Lake,1000,14379,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,292,0,1,5,0,10,0,20,0,0,1,137,16,5,0,0,1,2
1564,Kylen Lake,1010,14548,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,611,0,3,6,0,15,0,10,0,0,2,120,11,9,4,0,0,2
1564,Kylen Lake,1020,14717,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,298,0,0,6,0,7,0,5,0,0,1,64,12,6,3,0,0,1
1564,Kylen Lake,1030,14886,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,305,0,2,7,0,10,0,14,0,1,0,126,14,25,3,0,0,0
1564,Kylen Lake,1040,15055,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,509,0,0,2,0,20,0,15,0,0,0,130,26,4,4,0,0,1
1564,Kylen Lake,1050,15224,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,652,1,1,12,0,5,0,2,0,0,1,130,15,15,1,0,0,1
1564,Kylen Lake,1060,15393,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,374,0,0,6,0,2,0,1,0,0,0,102,22,2,4,0,0,3
1564,Kylen Lake,1070,15562,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,264,0,0,1,0,2,0,1,0,1,0,143,17,2,1,0,0,4
1564,Kylen Lake,1080,15731,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,267,0,0,7,0,3,0,2,0,0,1,113,17,3,2,0,0,0
1564,Kylen Lake,1090,15900,NA,NA,Radiocarbon years BP,47.35,-91.8,1564,355973.898588226,1232599.82052119,344,0,0,6,0,8,0,2,0,1,0,61,23,3,3,0,0,2
1643,Little Pine Lake,10,0,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,72,0,4,57,2,5,0,4,1,0,8,2,65,25,130,1,0,6
1643,Little Pine Lake,20,16,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,82,0,5,50,4,3,0,4,2,0,6,3,60,17,116,0,0,10
1643,Little Pine Lake,30,33,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,96,0,3,41,3,8,0,5,0,0,2,12,45,11,153,0,0,6
1643,Little Pine Lake,40,49,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,85,0,3,35,2,4,0,6,2,0,1,5,60,8,150,0,2,9
1643,Little Pine Lake,50,66,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,87,0,1,38,0,3,0,2,0,0,3,14,106,22,111,1,2,4
1643,Little Pine Lake,60,82,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,100,0,6,37,0,3,0,4,1,0,6,27,74,14,94,1,2,8
1643,Little Pine Lake,70,99,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,70,0,2,35,0,7,0,9,2,1,5,14,103,11,59,1,4,6
1643,Little Pine Lake,80,115,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,93,1,6,56,0,13,0,10,2,1,7,12,94,4,67,2,9,5
1643,Little Pine Lake,90,126,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,119,0,5,56,2,10,0,4,0,1,11,6,98,13,69,3,2,7
1643,Little Pine Lake,100,136,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,98,0,4,87,0,8,0,3,0,1,7,13,110,8,83,3,3,15
1643,Little Pine Lake,110,147,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,110,0,10,81,3,13,1,8,1,0,7,1,134,12,79,2,4,10
1643,Little Pine Lake,120,158,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,75,0,10,90,3,10,0,6,2,3,7,12,116,12,86,1,14,12
1643,Little Pine Lake,130,168,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,54,0,9,106,1,7,0,3,5,1,20,3,140,11,88,0,7,10
1643,Little Pine Lake,140,179,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,45,0,15,104,1,7,0,3,1,2,15,8,188,12,78,0,5,3
1643,Little Pine Lake,150,189,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,59,0,6,109,1,10,0,4,1,1,16,5,138,7,77,3,8,6
1643,Little Pine Lake,160,200,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,42,0,13,107,2,3,0,4,0,1,12,6,146,14,99,0,6,8
1643,Little Pine Lake,170,208,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,61,0,7,107,0,13,0,6,0,4,8,1,100,10,92,1,2,7
1643,Little Pine Lake,180,216,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,64,0,8,86,1,4,0,6,1,3,17,5,136,8,88,0,5,6
1643,Little Pine Lake,190,224,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,90,0,9,118,1,1,1,13,2,3,19,12,102,4,115,3,7,8
1643,Little Pine Lake,200,232,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,79,0,8,127,0,5,0,14,1,2,19,6,112,25,82,1,4,7
1643,Little Pine Lake,210,239,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,65,0,10,96,2,9,0,10,1,2,14,11,106,8,93,2,7,9
1643,Little Pine Lake,250,271,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,92,0,12,81,2,4,0,3,2,3,14,5,156,29,154,3,8,9
1643,Little Pine Lake,290,302,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,101,0,2,50,1,4,0,4,1,2,13,7,298,4,73,0,6,7
1643,Little Pine Lake,330,334,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,73,2,6,32,0,1,0,4,1,2,16,12,168,16,80,0,9,6
1643,Little Pine Lake,370,383,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,57,0,10,65,2,7,3,6,0,2,5,4,198,13,112,0,6,8
1643,Little Pine Lake,410,433,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,48,2,5,46,2,4,1,5,0,1,10,19,164,4,114,1,3,7
1643,Little Pine Lake,450,482,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,75,1,4,49,1,2,0,0,3,3,5,14,230,8,141,2,6,7
1643,Little Pine Lake,490,532,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,58,2,3,54,1,3,2,6,0,3,5,8,166,8,105,0,9,8
1643,Little Pine Lake,530,581,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,63,0,3,64,0,7,0,6,1,1,5,13,178,6,96,1,4,9
1643,Little Pine Lake,570,631,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,70,1,1,48,0,4,0,2,1,0,6,14,235,10,78,0,3,5
1643,Little Pine Lake,610,680,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,59,2,4,65,1,3,2,0,0,5,3,12,224,3,77,0,1,5
1643,Little Pine Lake,650,730,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,51,1,3,48,1,2,0,2,0,7,3,7,200,7,96,0,9,4
1643,Little Pine Lake,690,779,NA,NA,Radiocarbon years BP,45.283333,-91.483333,1643,356204.519762,1001203.00791986,68,1,2,54,0,6,0,6,2,1,7,7,174,5,132,1,5,5
1649,Lake of the Clouds,471,8521,NA,NA,Varve years BP,48,-91.116667,1649,414336.965069394,1299350.4480947,22,1,0,46,1,5,0,1,2,3,4,40,196,10,14,0,0,16
1649,Lake of the Clouds,482,8738,NA,NA,Varve years BP,48,-91.116667,1649,414336.965069394,1299350.4480947,437,0,1,37,1,28,0,5,0,9,7,70,67,12,17,0,0,32
1649,Lake of the Clouds,486,8731,NA,NA,Varve years BP,48,-91.116667,1649,414336.965069394,1299350.4480947,48,0,0,21,3,5,0,9,1,14,7,127,85,21,21,0,0,35
1649,Lake of the Clouds,493,9124,NA,NA,Varve years BP,48,-91.116667,1649,414336.965069394,1299350.4480947,21,2,0,8,1,29,0,12,0,6,8,93,49,30,12,0,0,21
1649,Lake of the Clouds,495,9182,NA,NA,Varve years BP,48,-91.116667,1649,414336.965069394,1299350.4480947,324,1,1,9,3,24,0,12,3,18,3,142,58,8,23,0,0,29
1649,Lake of the Clouds,497.5,9254,NA,NA,Varve years BP,48,-91.116667,1649,414336.965069394,1299350.4480947,282,0,2,7,0,21,0,7,3,13,6,97,79,8,20,0,0,36
1649,Lake of the Clouds,500,9351,NA,NA,Varve years BP,48,-91.116667,1649,414336.965069394,1299350.4480947,44,0,1,9,2,11,0,10,2,9,4,149,55,9,29,0,0,22
1649,Lake of the Clouds,510,9629,NA,NA,Varve years BP,48,-91.116667,1649,414336.965069394,1299350.4480947,62,1,0,23,0,36,0,13,3,3,6,97,37,13,12,0,0,28
1649,Lake of the Clouds,515,9906,NA,NA,Varve years BP,48,-91.116667,1649,414336.965069394,1299350.4480947,30,1,1,28,0,26,0,18,0,2,3,124,35,11,10,0,0,16
1649,Lake of the Clouds,520,10183,NA,NA,Varve years BP,48,-91.116667,1649,414336.965069394,1299350.4480947,103,1,2,36,0,2,0,9,0,1,6,45,19,0,19,0,0,11
1649,Lake of the Clouds,530,10598,NA,NA,Varve years BP,48,-91.116667,1649,414336.965069394,1299350.4480947,126,0,0,11,0,6,0,4,0,0,7,32,6,1,9,0,0,8
1649,Lake of the Clouds,552.5,11291,NA,NA,Varve years BP,48,-91.116667,1649,414336.965069394,1299350.4480947,109,0,2,2,0,2,0,24,0,0,3,42,3,1,11,0,0,5
1649,Lake of the Clouds,559.5,11707,NA,NA,Varve years BP,48,-91.116667,1649,414336.965069394,1299350.4480947,82,0,0,2,0,0,0,15,0,0,1,36,3,0,2,0,0,1
1665,Lost Lake,0,0,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,44,1,28,178,0,2,0,1,0,0,5,7,125,0,18,0,4,2
1665,Lost Lake,10,120,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,31,5,15,125,0,6,0,1,1,1,2,15,187,2,14,0,14,6
1665,Lost Lake,25,349,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,30,4,13,136,1,5,0,2,1,0,2,15,270,1,15,1,6,2
1665,Lost Lake,50,732,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,34,4,15,175,0,7,0,1,0,1,3,24,327,0,24,1,3,6
1665,Lost Lake,75,1115,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,34,3,14,158,0,6,0,3,0,0,3,15,229,0,13,0,11,4
1665,Lost Lake,100,1498,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,14,1,7,107,0,3,0,0,1,0,3,4,155,1,17,0,4,2
1665,Lost Lake,125,1881,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,20,5,14,167,0,11,0,2,0,0,5,11,299,0,23,0,12,4
1665,Lost Lake,150,2263,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,23,3,9,146,0,3,0,1,1,1,8,5,287,0,21,0,9,2
1665,Lost Lake,175,2646,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,30,2,7,169,0,3,0,1,0,0,4,0,330,0,14,2,3,2
1665,Lost Lake,200,2961,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,21,0,3,57,0,2,0,0,0,0,6,0,251,0,10,0,2,0
1665,Lost Lake,225,3229,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,25,1,10,68,0,7,0,4,0,0,10,4,367,0,36,0,0,3
1665,Lost Lake,275,3766,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,23,2,17,46,0,4,0,3,0,0,6,4,448,3,32,2,4,5
1665,Lost Lake,300,4034,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,25,2,13,73,0,2,0,1,0,0,10,3,364,0,18,0,2,5
1665,Lost Lake,325,4302,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,13,0,13,45,0,5,0,2,1,0,7,3,475,1,24,0,17,7
1665,Lost Lake,350,4571,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,13,3,11,25,1,5,0,2,1,0,8,3,445,0,18,3,21,7
1665,Lost Lake,375,4824,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,25,2,8,32,1,2,0,7,0,1,11,2,581,1,23,1,68,6
1665,Lost Lake,400,5064,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,16,0,5,26,1,1,0,6,0,0,5,1,517,1,27,0,26,4
1665,Lost Lake,425,5304,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,16,2,11,35,0,4,0,4,0,0,11,0,638,0,20,0,23,2
1665,Lost Lake,450,5544,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,8,0,3,13,0,0,0,3,0,2,10,1,599,3,14,1,8,3
1665,Lost Lake,475,5784,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,31,4,14,39,0,4,0,2,0,1,21,1,858,2,31,0,6,7
1665,Lost Lake,500,6024,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,10,2,4,24,0,4,0,3,0,0,9,2,694,5,22,1,0,3
1665,Lost Lake,525,6264,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,13,0,6,24,0,3,0,6,0,1,10,0,1100,3,22,0,0,5
1665,Lost Lake,550,6504,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,14,1,4,39,0,1,0,4,0,2,12,1,835,0,36,1,0,5
1665,Lost Lake,575,6744,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,7,0,6,29,0,1,0,4,0,0,9,1,914,1,18,0,0,9
1665,Lost Lake,600,6984,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,15,1,7,33,0,2,0,4,0,1,9,1,859,1,36,0,0,9
1665,Lost Lake,625,7224,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,14,3,5,31,0,1,0,4,0,3,10,2,954,0,12,0,0,8
1665,Lost Lake,650,7464,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,14,1,2,34,0,0,0,1,0,2,2,2,915,4,3,0,0,1
1665,Lost Lake,675,7704,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,31,10,1,56,0,0,0,5,0,4,4,17,635,2,7,0,0,5
1665,Lost Lake,700,8068,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,53,6,1,55,1,4,0,2,0,1,9,8,405,5,10,0,0,1
1665,Lost Lake,725,8515,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,168,2,2,59,3,1,0,5,0,2,8,13,517,2,9,0,0,7
1665,Lost Lake,750,8963,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,20,1,0,32,1,1,0,1,0,3,5,28,350,0,8,0,0,16
1665,Lost Lake,775,9410,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,14,14,2,27,2,1,0,7,0,5,12,39,523,5,35,0,0,37
1665,Lost Lake,810,10036,NA,NA,Radiocarbon years BP,46.719435,-87.97207,1665,639675.130018375,1138692.68012836,28,1,1,61,0,17,0,6,0,0,4,41,139,6,36,0,0,14
1840,Otto Mielke Lake,0.75,-32,NA,NA,Radiocarbon years BP,45.933333,-89.625,1840,506876.123818467,1060139.45436709,27,2,2,84,1,1,0,2,1,5,0,5,132,1,37,0,7,5
1840,Otto Mielke Lake,5.75,-10,NA,NA,Radiocarbon years BP,45.933333,-89.625,1840,506876.123818467,1060139.45436709,24,1,6,55,1,0,0,1,0,3,0,2,131,5,18,0,11,1
1840,Otto Mielke Lake,8.75,7,NA,NA,Radiocarbon years BP,45.933333,-89.625,1840,506876.123818467,1060139.45436709,31,2,3,55,0,1,0,3,0,0,3,3,145,5,12,0,11,1
1840,Otto Mielke Lake,11.25,24,NA,NA,Radiocarbon years BP,45.933333,-89.625,1840,506876.123818467,1060139.45436709,21,0,3,76,0,0,0,0,0,1,2,1,155,2,30,0,7,1
1840,Otto Mielke Lake,14.25,43,NA,NA,Radiocarbon years BP,45.933333,-89.625,1840,506876.123818467,1060139.45436709,23,1,5,53,0,2,0,0,0,1,3,5,150,4,18,0,11,1
1840,Otto Mielke Lake,14.75,46,NA,NA,Radiocarbon years BP,45.933333,-89.625,1840,506876.123818467,1060139.45436709,18,2,5,61,0,2,1,4,0,1,0,5,161,5,12,0,3,6
1840,Otto Mielke Lake,15.25,50,NA,NA,Radiocarbon years BP,45.933333,-89.625,1840,506876.123818467,1060139.45436709,25,1,4,56,0,2,0,1,1,1,0,4,165,4,16,0,16,1
1840,Otto Mielke Lake,15.75,54,NA,NA,Radiocarbon years BP,45.933333,-89.625,1840,506876.123818467,1060139.45436709,23,4,1,55,1,3,0,1,0,0,0,3,154,7,15,0,5,1
1840,Otto Mielke Lake,16.75,62,NA,NA,Radiocarbon years BP,45.933333,-89.625,1840,506876.123818467,1060139.45436709,13,2,5,68,0,3,2,1,1,0,1,3,175,5,16,1,12,2
1840,Otto Mielke Lake,19.25,79,NA,NA,Radiocarbon years BP,45.933333,-89.625,1840,506876.123818467,1060139.45436709,14,1,3,57,0,5,0,2,0,2,0,5,178,4,15,0,8,1
1840,Otto Mielke Lake,22.25,99,NA,NA,Radiocarbon years BP,45.933333,-89.625,1840,506876.123818467,1060139.45436709,20,4,3,53,1,3,0,0,0,1,1,4,188,4,11,0,17,2
1840,Otto Mielke Lake,25.75,123,NA,NA,Radiocarbon years BP,45.933333,-89.625,1840,506876.123818467,1060139.45436709,13,0,7,60,0,7,0,1,0,2,3,7,181,2,11,0,10,0
1840,Otto Mielke Lake,49.75,286,NA,NA,Radiocarbon years BP,45.933333,-89.625,1840,506876.123818467,1060139.45436709,23,1,7,46,1,6,0,3,0,1,1,2,188,3,19,0,15,7
2309,Ruby Lake,10,-15,NA,NA,Radiocarbon years BP,45.283333,-91.458333,2309,358152.22691493,1001003.07517974,54,1,7,70,2,4,2,6,0,2,5,4,55,12,119,1,1,16
2309,Ruby Lake,20,2,NA,NA,Radiocarbon years BP,45.283333,-91.458333,2309,358152.22691493,1001003.07517974,63,0,7,60,1,1,0,11,3,2,3,3,83,3,123,1,0,7
2309,Ruby Lake,30,19,NA,NA,Radiocarbon years BP,45.283333,-91.458333,2309,358152.22691493,1001003.07517974,48,1,9,38,0,4,0,4,1,3,2,1,82,2,120,0,0,11
2309,Ruby Lake,40,36,NA,NA,Radiocarbon years BP,45.283333,-91.458333,2309,358152.22691493,1001003.07517974,66,1,9,31,0,6,0,5,2,0,2,2,73,9,88,2,1,8
2309,Ruby Lake,50,52,NA,NA,Radiocarbon years BP,45.283333,-91.458333,2309,358152.22691493,1001003.07517974,67,1,5,45,1,1,0,10,2,0,6,0,92,11,82,0,0,5
2309,Ruby Lake,60,69,NA,NA,Radiocarbon years BP,45.283333,-91.458333,2309,358152.22691493,1001003.07517974,62,1,3,47,2,2,0,8,1,0,2,1,120,18,89,0,0,10
